label,message,processed_text
ham,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,family responding anything room went home diwali one called coming makes feel like died
ham,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),wanted wish happy new year wanted talk legal advice gary split person make trip ptbo hope everything good babe love ya
ham,"Come to me right now, Ahmad",come right ahmad
spam,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,call listen extreme dirty live chat going office right total privacy one knows sic listening p min mp
spam,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",freemsg replied text randy sexy female live local luv hear u netcollex ltd p per msg reply stop end
ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",parents kidz friends n colleagues screaming surprise waiting sofa naked
ham,The basket's gettin full so I might be by tonight,basket gettin full might tonight
ham,Sitting ard nothing to do lor. U leh busy w work?,sitting ard nothing lor u leh busy w work
ham,"I dont knw pa, i just drink milk..",dont knw pa drink milk
spam,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",u win music gift vouchers every week starting txt word draw tscs skillgame winaweek age ppermesssubscription
ham,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",actually fuck whatever find excuse tampa point january though
ham,India have to take lead:),india take lead
spam,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,guaranteed cash prize claim yr prize call customer service representative pm
ham,"Damn, poor zac doesn't stand a chance",damn poor zac stand chance
ham,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,tap spile seven pub gas st broad st canal ok
ham,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",storming msg wen u lift phne u say hello u knw wt real meaning hello name girl yes u knw dat girl margaret hello girlfrnd f grahmbell invnted telphone moral one get name person bt girlfrnd g n g h
ham,"Sorry, I'll call later",sorry call later
ham,I like to talk pa but am not able to. I dont know y.,like talk pa able dont know
ham,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,ok sure time tho sure get library class try see point good eve
ham,I am late. I will be there at,late
spam,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,want new video phone anytime network mins inclusive video calls downloads per week free deltomorrow call reply
ham,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,lol gon na last month cashed left lt gt case collecting week cause announced blog
spam,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",urgent please call abta complimentary spanish holiday cash await collection sae cs box po ez ppm
ham,Easy ah?sen got selected means its good..,easy ah sen got selected means good
ham,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,chill another hrs could sleep pain surgical emergency see unfolds okay
ham,NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT,none nowhere ikno doesdiscount shitinnit
ham,And now electricity just went out fml.,electricity went fml
ham,OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX,oh fuck juswoke bed boatin docks slept wid year old spinout giv u da gossip l r xxx
spam,Call FREEPHONE 0800 542 0578 now!,call freephone
ham,I didn't get the second half of that message,get second half message
ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!",thank much skyped wit kz sura didnt get pleasure company hope good given ultimatum oh countin aburo enjoy
ham,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",hey glad u r better hear u treated urself digi cam good r pm fab new year c u coupla wks
ham,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,aah cuddle would lush need lots tea soup kind fumbling
ham,"Not for possession, especially not first offense",possession especially first offense
ham,We have to pick rayan macleran there.,pick rayan macleran
spam,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,recpt ordered ringtone order processed
ham,"Customer place, i wil cal u sir.",customer place wil cal u sir
ham,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.,getting threats sales executive shifad raised complaint official message
spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,awarded sipix digital camera call landline delivery within days cs box bp yr warranty ppm p p
ham,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...",chinatown got porridge claypot rice yam cake fishhead beehoon either eat cheap den go cafe n tok go nydc somethin
ham,Happy new year. Hope you are having a good semester,happy new year hope good semester
ham,Love you aathi..love u lot..,love aathi love u lot
spam,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx",hack chat get backdoor entry chat rooms fraction cost reply neo call subscribe p pm dps bcm box ldn wc n xx
ham,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,pleassssssseeeeee tel v avent done sportsx
ham,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,ok lar double check wif da hair dresser already said wun cut v short said cut look nice
spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",double mins txts months free bluetooth orange available sony nokia motorola phones call mobileupd call optout n dx
ham,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,heard anything answering texts guessing flaked said jb fantastic
ham,"Sorry, went to bed early, nightnight",sorry went bed early nightnight
ham,I will come to ur home now,come ur home
ham,Networking technical support associate.,networking technical support associate
ham,Wif my family booking tour package.,wif family booking tour package
ham,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",plz note anyone calling mobile co amp asks u type lt gt lt gt disconnect call coz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verified cnn ibn
ham,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),really sorry b able friday hope u find alternative hope yr term going ok
spam,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,tone club subs expired sub reply monoc monos polyc polys weekly p per week txt stop stop msg free stream
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,tried contact reply offer video handset anytime networks mins unlimited text camcorder reply call
spam,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,show ur colours euro offer get england flag lions tone ur phone click following service message info
spam,This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,nd time tried contact u u prize claim call b cs stop sms ppm
ham,Ü only send me the contents page...,send contents page
spam,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,bored housewives chat n date bt national rate p min landlines
ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,heart empty without love mind empty without wisdom eyes r empty without dreams amp life empty without frnds alwys touch good night amp sweet dreams
ham,"I can't, I don't have her number!",number
ham,Can... I'm free...,free
ham,My sister going to earn more than me da.,sister going earn da
ham,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,lol need cash nitros hurry come crash
ham,Gudnite....tc...practice going on,gudnite tc practice going
